id,owner,material,role,quantity,volume_mm3,STEP,note
l_flex_sensor_board_cap_0,clavicle_l,nylon,sensor_candidate,1,23.518938311325385,parts/l_flex_sensor_board_cap_0.step,Removable edge cap with 1.0 mm nominal board slot; board thickness tolerance pending
l_flex_sensor_board_M2x6_0,clavicle_l,nylon,sensor_candidate,1,32.31913442380517,parts/l_flex_sensor_board_M2x6_0.step,"Nominal nylon M2x6 into brass standoff, 3.2 mm nominal engagement; creep and locking pending"
l_flex_sensor_threaded_standoff_1,clavicle_l,brass,sensor_candidate,1,132.2807032820438,parts/l_flex_sensor_threaded_standoff_1.step,"Custom AF3.5 brass male/female M2 standoff; 2.5 mm male engagement into reaction plate; nominal height 12.771 mm, locking and bending pending"
l_flex_sensor_board_saddle_1,clavicle_l,frame,sensor_candidate,1,56.797345778312554,parts/l_flex_sensor_board_saddle_1.step,"Separate insulating saddle, bearing edge at +/-6.1 mm in Y; installed after rotating magnet cup"
l_flex_sensor_board_cap_1,clavicle_l,nylon,sensor_candidate,1,23.518938311325385,parts/l_flex_sensor_board_cap_1.step,Removable edge cap with 1.0 mm nominal board slot; board thickness tolerance pending
l_flex_sensor_board_M2x6_1,clavicle_l,nylon,sensor_candidate,1,32.31913442380517,parts/l_flex_sensor_board_M2x6_1.step,"Nominal nylon M2x6 into brass standoff, 3.2 mm nominal engagement; creep and locking pending"
r_flex_sensor_D_keyed_magnet_cup,upperarm_r.flex_frame,aluminum,sensor_candidate,1,1248.9944017862106,parts/r_flex_sensor_D_keyed_magnet_cup.step,Machined aluminum cup keyed to flat on metal stop cap; 0.05 mm nominal fit and 0.6 mm floor; install after the outer clutch M3 is tightened
r_flex_sensor_cap_set_M2x4_0,upperarm_r.flex_frame,brass,sensor_candidate,1,12.393120614359193,parts/r_flex_sensor_cap_set_M2x4_0.step,Nominal slotted brass M2x4 retaining cup on keyed cap; 2.3 mm nominal thread engagement; exact product pending
r_flex_sensor_cap_set_M2x4_1,upperarm_r.flex_frame,brass,sensor_candidate,1,12.39312061435919,parts/r_flex_sensor_cap_set_M2x4_1.step,Nominal slotted brass M2x4 retaining cup on keyed cap; 2.3 mm nominal thread engagement; exact product pending
r_flex_sensor_diametric_magnet_6x2p5,upperarm_r.flex_frame,magnet,sensor_candidate,1,70.68583470577035,parts/r_flex_sensor_diametric_magnet_6x2p5.step,"6x2.5 diametric magnet, 0.1 mm radial adhesive gap; rotational bonding and magnetic field unverified"
r_flex_sensor_magnet_keeper,upperarm_r.flex_frame,frame,sensor_candidate,1,238.88312081047255,parts/r_flex_sensor_magnet_keeper.step,"Printed removable cover positively retains magnet face; minimum radial wall 0.75 mm, stiffness and wear unqualified"
r_flex_sensor_keeper_set_M2x3_0,upperarm_r.flex_frame,brass,sensor_candidate,1,9.251527960769403,parts/r_flex_sensor_keeper_set_M2x3_0.step,Nominal slotted brass M2x3 into aluminum cup; exact purchased part pending
r_flex_sensor_keeper_set_M2x3_1,upperarm_r.flex_frame,brass,sensor_candidate,1,9.251527960769405,parts/r_flex_sensor_keeper_set_M2x3_1.step,Nominal slotted brass M2x3 into aluminum cup; exact purchased part pending
r_flex_sensor_pcb_AS5048A,clavicle_r,pcb_component,sensor_candidate,1,19.559259977171532,parts/r_flex_sensor_pcb_AS5048A.step,actual_KiCad_STEP
r_flex_sensor_pcb_C1,clavicle_r,pcb_component,sensor_candidate,1,0.9303638934211281,parts/r_flex_sensor_pcb_C1.step,actual_KiCad_STEP
r_flex_sensor_pcb_C2,clavicle_r,pcb_component,sensor_candidate,1,3.501750000000059,parts/r_flex_sensor_pcb_C2.step,"Murata GRM219R61E106KA12D 10 uF 25 V X5R, max .95 mm body + .10 mm solder seating allocation"
r_flex_sensor_pcb_R1,clavicle_r,pcb_component,sensor_candidate,1,0.537218760197652,parts/r_flex_sensor_pcb_R1.step,actual_KiCad_STEP
r_flex_sensor_pcb_R2,clavicle_r,pcb_component,sensor_candidate,1,0.5372187601976555,parts/r_flex_sensor_pcb_R2.step,actual_KiCad_STEP
r_flex_sensor_pcb_board,clavicle_r,pcb,sensor_candidate,1,107.37999999999991,parts/r_flex_sensor_pcb_board.step,actual_KiCad_STEP
r_flex_sensor_pcb_J1_dimension_envelope,clavicle_r,pcb_component,sensor_candidate,1,297.7920000000016,parts/r_flex_sensor_pcb_J1_dimension_envelope.step,"JST SM06B-SRSS-TB side-entry SH6, conservative 9.4 x9.6 x3.3 mm mated plug allocation; cable bend remains a separate harness requirement"
r_flex_sensor_threaded_standoff_0,clavicle_r,brass,sensor_candidate,1,132.28070328204387,parts/r_flex_sensor_threaded_standoff_0.step,"Custom AF3.5 brass male/female M2 standoff; 2.5 mm male engagement into reaction plate; nominal height 12.771 mm, locking and bending pending"
r_flex_sensor_board_saddle_0,clavicle_r,frame,sensor_candidate,1,56.79734577831255,parts/r_flex_sensor_board_saddle_0.step,"Separate insulating saddle, bearing edge at +/-6.1 mm in Y; installed after rotating magnet cup"
r_flex_sensor_board_cap_0,clavicle_r,nylon,sensor_candidate,1,23.518938311324476,parts/r_flex_sensor_board_cap_0.step,Removable edge cap with 1.0 mm nominal board slot; board thickness tolerance pending
r_flex_sensor_board_M2x6_0,clavicle_r,nylon,sensor_candidate,1,32.3191344238052,parts/r_flex_sensor_board_M2x6_0.step,"Nominal nylon M2x6 into brass standoff, 3.2 mm nominal engagement; creep and locking pending"
r_flex_sensor_threaded_standoff_1,clavicle_r,brass,sensor_candidate,1,132.28070328204385,parts/r_flex_sensor_threaded_standoff_1.step,"Custom AF3.5 brass male/female M2 standoff; 2.5 mm male engagement into reaction plate; nominal height 12.771 mm, locking and bending pending"
r_flex_sensor_board_saddle_1,clavicle_r,frame,sensor_candidate,1,56.79734577831255,parts/r_flex_sensor_board_saddle_1.step,"Separate insulating saddle, bearing edge at +/-6.1 mm in Y; installed after rotating magnet cup"
r_flex_sensor_board_cap_1,clavicle_r,nylon,sensor_candidate,1,23.51893831132448,parts/r_flex_sensor_board_cap_1.step,Removable edge cap with 1.0 mm nominal board slot; board thickness tolerance pending
r_flex_sensor_board_M2x6_1,clavicle_r,nylon,sensor_candidate,1,32.3191344238052,parts/r_flex_sensor_board_M2x6_1.step,"Nominal nylon M2x6 into brass standoff, 3.2 mm nominal engagement; creep and locking pending"
elbow_l_flex_M_fixed_metal_eye,upperarm_l,aluminum_7075,candidate_solid,1,2374.7284451694063,parts/elbow_l_flex_M_fixed_metal_eye.step,"Machined 6061-T6 eye; 2 x M3 tapped mounting holes; friction lining reacts into this eye; integral angular travel guards reacting directly into bearing eye; D14.50 x0.85 upper retaining counterbore, flat Z3.15"
elbow_l_flex_M_radial_bush,upperarm_l,pom,candidate_solid,1,138.80021299272562,parts/elbow_l_flex_M_radial_bush.step,"D6 journal +0.06 mm nominal diametral clearance; not part of axial preload loop; D14.40 x0.70 flange at Z3.20..3.90, captured below thrust washer Z4.00; 0.15 total nominal axial float"
elbow_l_flex_M_friction_lining,upperarm_l,peek,candidate_solid,1,480.97031361419243,parts/elbow_l_flex_M_friction_lining.step,"1 mm replaceable lining with positive edge tabs; friction coefficient is an untested assumption; unfilled machined PEEK candidate, dry contact; actual torque and creep must be qualified"
elbow_l_flex_M_flanged_rotor_shaft,elbow_l,aluminum_7075,candidate_solid,1,2266.3187904255356,parts/elbow_l_flex_M_flanged_rotor_shaft.step,"Integral D6 drive, journal and friction flange; blind M3 end thread and M2 radial retention; no threaded running surface; integral load-bearing flange stop tab; magnetic cup is not a stop"
elbow_l_flex_M_thrust_wear_washer,upperarm_l,ptfe_composite,candidate_solid,1,353.42917352885195,parts/elbow_l_flex_M_thrust_wear_washer.step,SKF PCMW102001.5 E envelope; radial bush is unloaded axially
elbow_l_flex_M_spring_seat,elbow_l,spring,candidate_solid,1,141.98427997899077,parts/elbow_l_flex_M_spring_seat.step,
elbow_l_flex_M_disc_spring_0_0,elbow_l,spring,candidate_solid,1,41.45331506411728,parts/elbow_l_flex_M_disc_spring_0_0.step,"SCHNORR 002100; 1 nested parallel per group, two groups opposed in series"
elbow_l_flex_M_disc_spring_1_0,elbow_l,spring,candidate_solid,1,41.45331506411688,parts/elbow_l_flex_M_disc_spring_1_0.step,"SCHNORR 002100; 1 nested parallel per group, two groups opposed in series"
elbow_l_flex_M_D_stop_cap,elbow_l,aluminum,candidate_solid,1,336.3927942329009,parts/elbow_l_flex_M_D_stop_cap.step,Metal shoulder fixes nominal spring height; actual preload requires selected shims and a physical torque test
elbow_l_flex_M_M3x8_button_retainer,elbow_l,titanium,candidate_solid,1,95.05001952736538,parts/elbow_l_flex_M_M3x8_button_retainer.step,Accu SSB-M3-8-TI5 nominal head envelope; thread and bearing stress unqualified
elbow_l_flex_M_keyed_magnet_cup,elbow_l,aluminum,candidate_solid,1,1046.485024640748,parts/elbow_l_flex_M_keyed_magnet_cup.step,External D key transmits angle; 0.05 mm nominal fit and two radial brass retainers
elbow_l_flex_M_cup_M2x4_0,elbow_l,brass,candidate_solid,1,12.56637061435929,parts/elbow_l_flex_M_cup_M2x4_0.step,Thread envelope; slotted brass M2x4
elbow_l_flex_M_cup_M2x4_1,elbow_l,brass,candidate_solid,1,12.566370614359295,parts/elbow_l_flex_M_cup_M2x4_1.step,Thread envelope; slotted brass M2x4
elbow_l_flex_M_diametric_magnet_6x2p5,elbow_l,magnet,candidate_solid,1,70.68583470577059,parts/elbow_l_flex_M_diametric_magnet_6x2p5.step,Diametric magnet; magnetic field and interference require bench qualification
elbow_l_flex_M_magnet_keeper,elbow_l,frame,candidate_solid,1,336.09456901550385,parts/elbow_l_flex_M_magnet_keeper.step,"1.2 mm radial wall, 0.20 mm nominal radial fit allowance, 0.8 mm face; mechanical retention outside sensor air gap"
elbow_l_flex_M_keeper_M2x3_0,elbow_l,brass,candidate_solid,1,9.424777960769465,parts/elbow_l_flex_M_keeper_M2x3_0.step,Slotted brass M2x3 thread envelope
elbow_l_flex_M_keeper_M2x3_1,elbow_l,brass,candidate_solid,1,9.424777960769466,parts/elbow_l_flex_M_keeper_M2x3_1.step,Slotted brass M2x3 thread envelope
elbow_l_flex_M_D_output_cleat,elbow_l,aluminum,candidate_solid,1,1706.6550536711898,parts/elbow_l_flex_M_D_output_cleat.step,"Two M3 attachment bores; drive on D-flat, axial retention by radial M2 into shaft"
elbow_l_flex_M_output_M2x6,elbow_l,brass,candidate_solid,1,41.53185488045716,parts/elbow_l_flex_M_output_M2x6.step,Nominal M2x6 radial retainer; install before connecting distal segment
elbow_l_flex_M_board_post_0,upperarm_l,brass,candidate_solid,1,129.57292901246782,parts/elbow_l_flex_M_board_post_0.step,Custom AF3.5 male/female M2 spacer; 2.5 mm nominal engagement in metal eye
elbow_l_flex_M_PCB_edge_saddle_0,upperarm_l,frame,candidate_solid,1,89.59734577831249,parts/elbow_l_flex_M_PCB_edge_saddle_0.step,
elbow_l_flex_M_PCB_edge_cap_0,upperarm_l,nylon,candidate_solid,1,36.638938311324864,parts/elbow_l_flex_M_PCB_edge_cap_0.step,
elbow_l_flex_M_PCB_M2x6_0,upperarm_l,nylon,candidate_solid,1,38.80387485853607,parts/elbow_l_flex_M_PCB_M2x6_0.step,
elbow_l_flex_M_board_post_1,upperarm_l,brass,candidate_solid,1,129.57292901246782,parts/elbow_l_flex_M_board_post_1.step,Custom AF3.5 male/female M2 spacer; 2.5 mm nominal engagement in metal eye
elbow_l_flex_M_PCB_edge_saddle_1,upperarm_l,frame,candidate_solid,1,89.5973457783125,parts/elbow_l_flex_M_PCB_edge_saddle_1.step,
elbow_l_flex_M_PCB_edge_cap_1,upperarm_l,nylon,candidate_solid,1,36.63893831132485,parts/elbow_l_flex_M_PCB_edge_cap_1.step,
elbow_l_flex_M_PCB_M2x6_1,upperarm_l,nylon,candidate_solid,1,38.80387485853606,parts/elbow_l_flex_M_PCB_M2x6_1.step,
elbow_l_flex_M_pcb_AS5048A,upperarm_l,pcb_component,candidate_solid,1,19.559259977171447,parts/elbow_l_flex_M_pcb_AS5048A.step,actual_KiCad_STEP
elbow_l_flex_M_pcb_C1,upperarm_l,pcb_component,candidate_solid,1,0.9303638934211353,parts/elbow_l_flex_M_pcb_C1.step,actual_KiCad_STEP
elbow_l_flex_M_pcb_C2,upperarm_l,pcb_component,candidate_solid,1,3.501750000000062,parts/elbow_l_flex_M_pcb_C2.step,"Murata GRM219R61E106KA12D 10 uF 25 V X5R, max .95 mm body + .10 mm solder seating allocation"
elbow_l_flex_M_pcb_R1,upperarm_l,pcb_component,candidate_solid,1,0.5372187601976298,parts/elbow_l_flex_M_pcb_R1.step,actual_KiCad_STEP
elbow_l_flex_M_pcb_R2,upperarm_l,pcb_component,candidate_solid,1,0.5372187601976283,parts/elbow_l_flex_M_pcb_R2.step,actual_KiCad_STEP
elbow_l_flex_M_pcb_board,upperarm_l,pcb,candidate_solid,1,107.38000000000017,parts/elbow_l_flex_M_pcb_board.step,actual_KiCad_STEP
elbow_l_flex_M_pcb_J1_dimension_envelope,upperarm_l,pcb_component,candidate_solid,1,297.7920000000016,parts/elbow_l_flex_M_pcb_J1_dimension_envelope.step,"JST SM06B-SRSS-TB side-entry SH6, conservative 9.4 x9.6 x3.3 mm mated plug allocation; cable bend remains a separate harness requirement"
forearm_l_twist_M_fixed_metal_eye,elbow_l,aluminum_7075,candidate_solid,1,1861.1330046641133,parts/forearm_l_twist_M_fixed_metal_eye.step,"Machined 6061-T6 eye; 2 x M3 tapped mounting holes; friction lining reacts into this eye; integral angular travel guards reacting directly into bearing eye; D14.50 x0.85 upper retaining counterbore, flat Z3.15"
forearm_l_twist_M_radial_bush,elbow_l,pom,candidate_solid,1,138.80021299272147,parts/forearm_l_twist_M_radial_bush.step,"D6 journal +0.06 mm nominal diametral clearance; not part of axial preload loop; D14.40 x0.70 flange at Z3.20..3.90, captured below thrust washer Z4.00; 0.15 total nominal axial float"
forearm_l_twist_M_friction_lining,elbow_l,peek,candidate_solid,1,330.1832199922597,parts/forearm_l_twist_M_friction_lining.step,"1 mm replaceable lining with positive edge tabs; friction coefficient is an untested assumption; unfilled machined PEEK candidate, dry contact; actual torque and creep must be qualified"
forearm_l_twist_M_flanged_rotor_shaft,forearm_l,aluminum_7075,candidate_solid,1,1762.9511733846568,parts/forearm_l_twist_M_flanged_rotor_shaft.step,"Integral D6 drive, journal and friction flange; blind M3 end thread and M2 radial retention; no threaded running surface; integral load-bearing flange stop tab; magnetic cup is not a stop"
forearm_l_twist_M_thrust_wear_washer,elbow_l,ptfe_composite,candidate_solid,1,353.42917352885195,parts/forearm_l_twist_M_thrust_wear_washer.step,SKF PCMW102001.5 E envelope; radial bush is unloaded axially
forearm_l_twist_M_spring_seat,forearm_l,spring,candidate_solid,1,141.9842799789908,parts/forearm_l_twist_M_spring_seat.step,
forearm_l_twist_M_disc_spring_0_0,forearm_l,spring,candidate_solid,1,32.38471517044794,parts/forearm_l_twist_M_disc_spring_0_0.step,"SCHNORR 002050; 1 nested parallel per group, two groups opposed in series"
forearm_l_twist_M_disc_spring_1_0,forearm_l,spring,candidate_solid,1,32.38471517044794,parts/forearm_l_twist_M_disc_spring_1_0.step,"SCHNORR 002050; 1 nested parallel per group, two groups opposed in series"
forearm_l_twist_M_D_stop_cap,forearm_l,aluminum,candidate_solid,1,336.39279423290907,parts/forearm_l_twist_M_D_stop_cap.step,Metal shoulder fixes nominal spring height; actual preload requires selected shims and a physical torque test
forearm_l_twist_M_M3x8_button_retainer,forearm_l,titanium,candidate_solid,1,95.05001952736507,parts/forearm_l_twist_M_M3x8_button_retainer.step,Accu SSB-M3-8-TI5 nominal head envelope; thread and bearing stress unqualified
forearm_l_twist_M_keyed_magnet_cup,forearm_l,aluminum,candidate_solid,1,1046.4850246407473,parts/forearm_l_twist_M_keyed_magnet_cup.step,External D key transmits angle; 0.05 mm nominal fit and two radial brass retainers
forearm_l_twist_M_cup_M2x4_0,forearm_l,brass,candidate_solid,1,12.566370614359263,parts/forearm_l_twist_M_cup_M2x4_0.step,Thread envelope; slotted brass M2x4
forearm_l_twist_M_cup_M2x4_1,forearm_l,brass,candidate_solid,1,12.566370614359261,parts/forearm_l_twist_M_cup_M2x4_1.step,Thread envelope; slotted brass M2x4
forearm_l_twist_M_diametric_magnet_6x2p5,forearm_l,magnet,candidate_solid,1,70.68583470577042,parts/forearm_l_twist_M_diametric_magnet_6x2p5.step,Diametric magnet; magnetic field and interference require bench qualification
forearm_l_twist_M_magnet_keeper,forearm_l,frame,candidate_solid,1,336.0945687665067,parts/forearm_l_twist_M_magnet_keeper.step,"1.2 mm radial wall, 0.20 mm nominal radial fit allowance, 0.8 mm face; mechanical retention outside sensor air gap"
forearm_l_twist_M_keeper_M2x3_0,forearm_l,brass,candidate_solid,1,9.424777960769449,parts/forearm_l_twist_M_keeper_M2x3_0.step,Slotted brass M2x3 thread envelope
forearm_l_twist_M_keeper_M2x3_1,forearm_l,brass,candidate_solid,1,9.424777960769449,parts/forearm_l_twist_M_keeper_M2x3_1.step,Slotted brass M2x3 thread envelope
forearm_l_twist_M_D_output_cleat,forearm_l,aluminum,candidate_solid,1,1568.0550306519553,parts/forearm_l_twist_M_D_output_cleat.step,"Two M3 attachment bores; drive on D-flat, axial retention by radial M2 into shaft"
forearm_l_twist_M_output_M2x6,forearm_l,brass,candidate_solid,1,41.53185488045706,parts/forearm_l_twist_M_output_M2x6.step,Nominal M2x6 radial retainer; install before connecting distal segment
forearm_l_twist_M_board_post_0,elbow_l,brass,candidate_solid,1,126.92072621337724,parts/forearm_l_twist_M_board_post_0.step,Custom AF3.5 male/female M2 spacer; 2.5 mm nominal engagement in metal eye
forearm_l_twist_M_PCB_edge_saddle_0,elbow_l,frame,candidate_solid,1,73.59734577831266,parts/forearm_l_twist_M_PCB_edge_saddle_0.step,
forearm_l_twist_M_PCB_edge_cap_0,elbow_l,nylon,candidate_solid,1,30.238938311323242,parts/forearm_l_twist_M_PCB_edge_cap_0.step,
forearm_l_twist_M_PCB_M2x6_0,elbow_l,nylon,candidate_solid,1,38.80387485853609,parts/forearm_l_twist_M_PCB_M2x6_0.step,
forearm_l_twist_M_board_post_1,elbow_l,brass,candidate_solid,1,126.9207262133772,parts/forearm_l_twist_M_board_post_1.step,Custom AF3.5 male/female M2 spacer; 2.5 mm nominal engagement in metal eye
forearm_l_twist_M_PCB_edge_saddle_1,elbow_l,frame,candidate_solid,1,73.59734577831263,parts/forearm_l_twist_M_PCB_edge_saddle_1.step,
forearm_l_twist_M_PCB_edge_cap_1,elbow_l,nylon,candidate_solid,1,30.23893831132324,parts/forearm_l_twist_M_PCB_edge_cap_1.step,
forearm_l_twist_M_PCB_M2x6_1,elbow_l,nylon,candidate_solid,1,38.803874858536105,parts/forearm_l_twist_M_PCB_M2x6_1.step,
forearm_l_twist_M_pcb_AS5048A,elbow_l,pcb_component,candidate_solid,1,19.559259977170903,parts/forearm_l_twist_M_pcb_AS5048A.step,actual_KiCad_STEP
forearm_l_twist_M_pcb_C1,elbow_l,pcb_component,candidate_solid,1,0.9303638934210836,parts/forearm_l_twist_M_pcb_C1.step,actual_KiCad_STEP
forearm_l_twist_M_pcb_C2,elbow_l,pcb_component,candidate_solid,1,3.501750000000219,parts/forearm_l_twist_M_pcb_C2.step,"Murata GRM219R61E106KA12D 10 uF 25 V X5R, max .95 mm body + .10 mm solder seating allocation"
forearm_l_twist_M_pcb_R1,elbow_l,pcb_component,candidate_solid,1,0.5372187601976006,parts/forearm_l_twist_M_pcb_R1.step,actual_KiCad_STEP
forearm_l_twist_M_pcb_R2,elbow_l,pcb_component,candidate_solid,1,0.5372187601975997,parts/forearm_l_twist_M_pcb_R2.step,actual_KiCad_STEP
forearm_l_twist_M_pcb_board,elbow_l,pcb,candidate_solid,1,107.38000000000324,parts/forearm_l_twist_M_pcb_board.step,actual_KiCad_STEP
forearm_l_twist_M_pcb_J1_dimension_envelope,elbow_l,pcb_component,candidate_solid,1,297.79199999999594,parts/forearm_l_twist_M_pcb_J1_dimension_envelope.step,"JST SM06B-SRSS-TB side-entry SH6, conservative 9.4 x9.6 x3.3 mm mated plug allocation; cable bend remains a separate harness requirement"
elbow_l_flex_M_fixed_mount_M3x8_0,upperarm_l,metal,candidate_solid,1,120.24582880982067,parts/elbow_l_flex_M_fixed_mount_M3x8_0.step,M3x8 from outer carrier face into metal eye; 3 mm nominal threaded engagement
elbow_l_flex_M_fixed_mount_M3x8_1,upperarm_l,metal,candidate_solid,1,120.24582880982067,parts/elbow_l_flex_M_fixed_mount_M3x8_1.step,M3x8 from outer carrier face into metal eye; 3 mm nominal threaded engagement
elbow_l_flex_M_upperarm_carrier,upperarm_l,frame,candidate_solid,1,11998.45222216543,parts/elbow_l_flex_M_upperarm_carrier.step,One printed carrier includes the existing Rev K keyed shoulder coupling and its radial retainer interface; closed local shell lugs and M2.4 through bores
elbow_l_flex_M_rotor_mount_M3x12_0,elbow_l,metal,candidate_solid,1,147.97889681476357,parts/elbow_l_flex_M_rotor_mount_M3x12_0.step,M3x12 socket screw; unmodelled helical thread
elbow_l_flex_M_rotor_mount_nut_M3_0,elbow_l,metal,candidate_solid,1,51.092471863787885,parts/elbow_l_flex_M_rotor_mount_nut_M3_0.step,M3 nut envelope; removable thread locking method pending
elbow_l_flex_M_rotor_mount_M3x12_1,elbow_l,metal,candidate_solid,1,147.9788968147636,parts/elbow_l_flex_M_rotor_mount_M3x12_1.step,M3x12 socket screw; unmodelled helical thread
elbow_l_flex_M_rotor_mount_nut_M3_1,elbow_l,metal,candidate_solid,1,51.092471863787885,parts/elbow_l_flex_M_rotor_mount_nut_M3_1.step,M3 nut envelope; removable thread locking method pending
forearm_l_twist_M_fixed_mount_M3x8_0,elbow_l,metal,candidate_solid,1,120.245828809821,parts/forearm_l_twist_M_fixed_mount_M3x8_0.step,M3x8 from outer carrier face into metal eye; 3 mm nominal threaded engagement
forearm_l_twist_M_fixed_mount_M3x8_1,elbow_l,metal,candidate_solid,1,120.245828809821,parts/forearm_l_twist_M_fixed_mount_M3x8_1.step,M3x8 from outer carrier face into metal eye; 3 mm nominal threaded engagement
elbow_l_flex_M_proximal_forearm,elbow_l,frame,candidate_solid,1,6586.13048176012,parts/elbow_l_flex_M_proximal_forearm.step,Direct elbow and axial forearm rotation share a single printed proximal carrier; rounded underside pocket gives 0.6 mm nominal SH plug clearance; upper load bridge retained
forearm_l_twist_M_rotor_mount_M3x12_0,forearm_l,metal,candidate_solid,1,147.9788968147638,parts/forearm_l_twist_M_rotor_mount_M3x12_0.step,M3x12 socket screw; unmodelled helical thread
forearm_l_twist_M_rotor_mount_nut_M3_0,forearm_l,metal,candidate_solid,1,51.09247186378835,parts/forearm_l_twist_M_rotor_mount_nut_M3_0.step,M3 nut envelope; removable thread locking method pending
forearm_l_twist_M_rotor_mount_M3x12_1,forearm_l,metal,candidate_solid,1,147.9788968147638,parts/forearm_l_twist_M_rotor_mount_M3x12_1.step,M3x12 socket screw; unmodelled helical thread
forearm_l_twist_M_rotor_mount_nut_M3_1,forearm_l,metal,candidate_solid,1,51.09247186378835,parts/forearm_l_twist_M_rotor_mount_nut_M3_1.step,M3 nut envelope; removable thread locking method pending
forearm_l_twist_M_distal_forearm_carrier,forearm_l,frame,candidate_solid,1,9006.494476211486,parts/forearm_l_twist_M_distal_forearm_carrier.step,PLA candidate with explicit mount pads; print fit and fatigue untested; integrated wrist flex mounting pad and two 6 mm branches; closed local shell lugs and M2.4 through bores
l_arm_forearm_shell_front_distal,forearm_l,shell,candidate_solid,1,1103.5015087289905,parts/l_arm_forearm_shell_front_distal.step,"1.8 mm partial rigid arm cover; one M2x20 through captive rear nuts into closed centreline rail lugs; front straight hex access, remove before servicing joints; pose clearance sampled digitally"
l_arm_forearm_shell_back_distal,forearm_l,shell,candidate_solid,1,1572.7172604451514,parts/l_arm_forearm_shell_back_distal.step,"1.8 mm partial rigid arm cover; one M2x20 through captive rear nuts into closed centreline rail lugs; front straight hex access, remove before servicing joints; pose clearance sampled digitally"
elbow_r_flex_M_fixed_metal_eye,upperarm_r,aluminum_7075,candidate_solid,1,2374.728445169406,parts/elbow_r_flex_M_fixed_metal_eye.step,"Machined 6061-T6 eye; 2 x M3 tapped mounting holes; friction lining reacts into this eye; integral angular travel guards reacting directly into bearing eye; D14.50 x0.85 upper retaining counterbore, flat Z3.15"
elbow_r_flex_M_radial_bush,upperarm_r,pom,candidate_solid,1,138.80021299272562,parts/elbow_r_flex_M_radial_bush.step,"D6 journal +0.06 mm nominal diametral clearance; not part of axial preload loop; D14.40 x0.70 flange at Z3.20..3.90, captured below thrust washer Z4.00; 0.15 total nominal axial float"
elbow_r_flex_M_friction_lining,upperarm_r,peek,candidate_solid,1,480.9703136141926,parts/elbow_r_flex_M_friction_lining.step,"1 mm replaceable lining with positive edge tabs; friction coefficient is an untested assumption; unfilled machined PEEK candidate, dry contact; actual torque and creep must be qualified"
elbow_r_flex_M_flanged_rotor_shaft,elbow_r,aluminum_7075,candidate_solid,1,2266.3187904255356,parts/elbow_r_flex_M_flanged_rotor_shaft.step,"Integral D6 drive, journal and friction flange; blind M3 end thread and M2 radial retention; no threaded running surface; integral load-bearing flange stop tab; magnetic cup is not a stop"
elbow_r_flex_M_thrust_wear_washer,upperarm_r,ptfe_composite,candidate_solid,1,353.429173528852,parts/elbow_r_flex_M_thrust_wear_washer.step,SKF PCMW102001.5 E envelope; radial bush is unloaded axially
elbow_r_flex_M_spring_seat,elbow_r,spring,candidate_solid,1,141.98427997899074,parts/elbow_r_flex_M_spring_seat.step,
elbow_r_flex_M_disc_spring_0_0,elbow_r,spring,candidate_solid,1,41.45331506411728,parts/elbow_r_flex_M_disc_spring_0_0.step,"SCHNORR 002100; 1 nested parallel per group, two groups opposed in series"
elbow_r_flex_M_disc_spring_1_0,elbow_r,spring,candidate_solid,1,41.45331506411688,parts/elbow_r_flex_M_disc_spring_1_0.step,"SCHNORR 002100; 1 nested parallel per group, two groups opposed in series"
elbow_r_flex_M_D_stop_cap,elbow_r,aluminum,candidate_solid,1,336.3927942329009,parts/elbow_r_flex_M_D_stop_cap.step,Metal shoulder fixes nominal spring height; actual preload requires selected shims and a physical torque test
elbow_r_flex_M_M3x8_button_retainer,elbow_r,titanium,candidate_solid,1,95.05001952736527,parts/elbow_r_flex_M_M3x8_button_retainer.step,Accu SSB-M3-8-TI5 nominal head envelope; thread and bearing stress unqualified
elbow_r_flex_M_keyed_magnet_cup,elbow_r,aluminum,candidate_solid,1,1046.4850246407482,parts/elbow_r_flex_M_keyed_magnet_cup.step,External D key transmits angle; 0.05 mm nominal fit and two radial brass retainers
elbow_r_flex_M_cup_M2x4_0,elbow_r,brass,candidate_solid,1,12.56637061435929,parts/elbow_r_flex_M_cup_M2x4_0.step,Thread envelope; slotted brass M2x4
elbow_r_flex_M_cup_M2x4_1,elbow_r,brass,candidate_solid,1,12.56637061435929,parts/elbow_r_flex_M_cup_M2x4_1.step,Thread envelope; slotted brass M2x4
elbow_r_flex_M_diametric_magnet_6x2p5,elbow_r,magnet,candidate_solid,1,70.68583470577059,parts/elbow_r_flex_M_diametric_magnet_6x2p5.step,Diametric magnet; magnetic field and interference require bench qualification
elbow_r_flex_M_magnet_keeper,elbow_r,frame,candidate_solid,1,336.0945690155037,parts/elbow_r_flex_M_magnet_keeper.step,"1.2 mm radial wall, 0.20 mm nominal radial fit allowance, 0.8 mm face; mechanical retention outside sensor air gap"
elbow_r_flex_M_keeper_M2x3_0,elbow_r,brass,candidate_solid,1,9.424777960769466,parts/elbow_r_flex_M_keeper_M2x3_0.step,Slotted brass M2x3 thread envelope
elbow_r_flex_M_keeper_M2x3_1,elbow_r,brass,candidate_solid,1,9.424777960769468,parts/elbow_r_flex_M_keeper_M2x3_1.step,Slotted brass M2x3 thread envelope
